,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag,label
80,15000,14075,13908.609558630647,36,7.88,440.29,5.0,25.0,7.0,1,78000.0,1,5.0,13.0,9.42,0.0,2.0,8.0,0.0,54334,14.9,24.0,0.0,0.0,15851.3233118141,15657.58,14075.0,1776.32,0.0,0.0,0.0,465.91,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
81,13000,13000,13000.0,60,14.08,303.03,3.0,17.0,11.0,2,60000.0,0,4.0,2.0,25.86,1.0,0.0,18.0,0.0,30863,51.2,43.0,10003.21,10003.21,5429.12,5429.12,2996.79,2432.33,0.0,0.0,0.0,303.03,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
82,14400,9200,8210.866044892868,60,6.17,178.59,5.0,27.0,11.0,1,136000.0,0,5.0,2.0,13.62,0.0,1.0,16.0,0.0,9473,18.7,43.0,0.0,0.0,10547.033398590998,9371.84,9200.0,1347.03,0.0,0.0,0.0,3413.56,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
83,25000,25000,25000.0,36,8.39,787.92,5.0,25.0,11.0,0,75000.0,1,5.0,2.0,13.27,0.0,0.0,13.0,0.0,23586,56.3,17.0,0.0,0.0,28364.9077120054,28364.91,25000.0,3364.91,0.0,0.0,0.0,787.71,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
84,12000,12000,12000.0,60,21.49,327.96,2.0,10.0,9.0,1,55000.0,1,5.0,3.0,11.54,0.0,1.0,5.0,2.0,1101,26.9,14.0,0.0,0.0,16549.8881176998,16549.89,12000.0,4549.89,0.0,0.0,0.0,2662.26,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
85,10000,4275,1026.96,36,8.32,134.6,5.0,26.0,2.0,1,36000.0,0,5.0,13.0,1.77,0.0,3.0,10.0,0.0,6837,17.5,28.0,0.0,0.0,4877.4529401737045,1086.96,4275.0,572.46,29.99999999104,0.0,0.0,17.71,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
86,24000,15750,15500.0,60,10.59,339.24,4.0,23.0,4.0,1,90000.0,1,5.0,0.0,21.31,0.0,0.0,10.0,0.0,35492,60.3,26.0,0.0,0.0,20035.5800145686,19717.55,15750.0,4285.58,0.0,0.0,0.0,5153.97,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
87,6000,6000,6000.0,36,26.24,242.52,1.0,5.0,8.0,0,40726.0,2,5.0,13.0,17.53,0.0,2.0,9.0,0.0,1225,12.5,19.0,0.0,0.0,6495.9834239947995,6495.98,6000.0,495.98,0.0,0.0,0.0,815.83,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
88,15000,9525,9475.0,60,10.36,204.07,4.0,20.0,1.0,0,43000.0,0,3.0,13.0,7.34,0.0,2.0,6.0,0.0,88,3.8,8.0,0.0,0.0,6040.9,6009.14,3826.52,1868.98,0.0,345.4,3.47,204.07,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
89,16000,10275,9556.694912363508,60,7.51,205.94,5.0,26.0,11.0,1,65000.0,0,3.0,0.0,9.3,0.0,2.0,7.0,0.0,7083,22.3,14.0,0.0,0.0,5323.18,4301.29,3653.2,1286.24,0.0,383.74,3.9,205.94,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
90,19950,19950,19950.0,60,18.84,515.76,1.0,8.0,3.0,0,50000.0,2,3.0,0.0,16.87,0.0,1.0,11.0,0.0,8812,89.0,21.0,0.0,0.0,19488.09,19488.09,8326.05,8180.44,0.0,2981.6,536.6879999915,515.76,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
91,14000,14000,14000.0,36,6.62,429.86,5.0,28.0,6.0,1,160000.0,0,5.0,2.0,2.87,0.0,2.0,12.0,0.0,103146,0.6,29.0,0.0,0.0,15461.4600019023,15461.46,14000.0,1461.46,0.0,0.0,0.0,1717.01,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
92,33425,20675,19010.82121846725,60,13.49,475.63,3.0,19.0,2.0,1,75000.0,2,3.0,0.0,25.71,0.0,3.0,10.0,0.0,50670,50.5,43.0,0.0,0.0,19893.95,16765.31,13371.26,6512.03,0.0,10.66,0.0,1370.08,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
93,25000,18600,17653.648877394542,36,17.56,668.34,1.0,6.0,3.0,0,150000.0,1,5.0,0.0,8.34,0.0,1.0,5.0,0.0,26692,95.1,16.0,0.0,0.0,23346.609965962,21923.05,18600.0,4746.61,0.0,0.0,0.0,8016.1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
94,19200,19200,19200.0,60,9.49,403.15,4.0,23.0,11.0,1,98000.0,1,3.0,3.0,27.63,0.0,0.0,31.0,0.0,11052,14.0,47.0,0.0,0.0,6985.61,6985.61,3150.41,1667.14,0.0,2168.06,390.2508,403.15,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
95,24250,15025,13725.0,36,19.41,553.88,0.0,1.0,1.0,2,300000.0,1,5.0,3.0,9.61,1.0,2.0,5.0,0.0,51911,93.0,34.0,0.0,0.0,15268.82,13947.78,15025.0,243.82,0.0,0.0,0.0,15269.61,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96,16000,16000,16000.0,36,14.49,550.66,3.0,16.0,11.0,0,75000.0,2,4.0,0.0,17.46,0.0,1.0,9.0,0.0,13780,74.9,17.0,3685.62,3685.62,15956.26,15956.26,12314.38,3641.88,0.0,0.0,0.0,550.66,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
97,10000,7750,1215.205166123817,36,9.7,248.99,4.0,24.0,5.0,3,108000.0,0,5.0,0.0,9.77,0.0,1.0,9.0,0.0,14068,52.7,47.0,0.0,0.0,8963.2535531538,1244.87,7750.0,1213.25,0.0,0.0,0.0,248.92,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
98,19000,12250,12250.0,60,10.99,266.29,4.0,22.0,11.0,1,75000.0,0,3.0,2.0,14.83,0.0,0.0,7.0,0.0,39025,64.8,28.0,0.0,0.0,8956.08,8956.08,5279.23,2688.88,0.0,987.97,9.6738000036,266.29,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
99,12000,7975,7975.0,36,5.79,241.86,5.0,28.0,11.0,2,80000.0,0,5.0,3.0,9.99,0.0,1.0,7.0,0.0,11869,47.5,23.0,0.0,0.0,8446.9904878034,8446.99,7975.0,471.99,0.0,0.0,0.0,5070.63,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
100,17000,10825,10575.0,60,11.49,238.02,4.0,21.0,11.0,0,48000.0,0,5.0,0.0,26.18,0.0,0.0,5.0,0.0,17794,86.4,20.0,0.0,0.0,10928.8,10676.4,10825.0,103.8,0.0,0.0,0.0,10929.99,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
101,16000,9875,9850.0,60,16.45,242.51,1.0,9.0,1.0,2,42000.0,0,5.0,7.0,18.57,0.0,0.0,25.0,0.0,14701,42.5,39.0,0.0,0.0,13662.249710343101,13627.66,9875.0,3787.25,0.0,0.0,0.0,5189.7,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
102,14000,14000,14000.0,36,7.62,436.26,5.0,27.0,11.0,1,56000.0,0,5.0,0.0,9.69,0.0,0.0,13.0,0.0,15738,27.7,40.0,0.0,0.0,15705.3213074781,15705.32,14000.0,1705.32,0.0,0.0,0.0,436.22,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
103,35000,35000,35000.0,60,20.2,931.19,1.0,7.0,1.0,1,95000.0,1,4.0,0.0,20.18,0.0,0.0,8.0,0.0,40752,88.2,28.0,6925.65,6925.65,48389.88,48389.88,28074.35,20268.97,46.56,0.0,0.0,931.19,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
104,6700,4575,402.051345703195,36,12.92,153.98,2.0,13.0,0.0,0,19368.0,0,5.0,0.0,15.06,0.0,2.0,9.0,1.0,8150,70.1,16.0,0.0,0.0,5542.9786213931,414.41,4574.98,968.0,0.0,0.0,0.0,155.26,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
105,6000,4825,988.0925289392501,36,14.43,165.92,1.0,9.0,1.0,0,32000.0,1,2.0,0.0,28.76,0.0,0.0,14.0,0.0,11285,46.6,19.0,0.0,0.0,5972.9720659378,1069.39,4825.0,1147.97,0.0,0.0,0.0,166.1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
106,21600,21600,21600.0,60,12.69,488.05,3.0,18.0,2.0,1,97000.0,2,4.0,0.0,30.01,0.0,1.0,29.0,0.0,23725,46.2,56.0,6736.51,6736.51,21931.79,21931.79,14863.49,7068.3,0.0,0.0,0.0,488.05,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
107,17000,17000,17000.0,60,9.93,360.62,4.0,23.0,11.0,1,70000.0,0,4.0,0.0,32.68,0.0,0.0,10.0,0.0,4705,17.2,21.0,13261.05,13261.05,5809.94,5809.94,3738.95,2034.93,36.06,0.0,0.0,360.62,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
108,12000,7650,7650.0,36,5.79,232.01,5.0,28.0,4.0,1,55000.0,0,5.0,13.0,9.01,0.0,1.0,9.0,0.0,5747,14.1,19.0,0.0,0.0,8352.0712626117,8352.07,7650.0,702.07,0.0,0.0,0.0,246.22,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
109,12000,7575,7575.0,60,8.88,156.81,4.0,24.0,5.0,0,78000.0,0,5.0,2.0,16.68,0.0,0.0,4.0,0.0,8435,24.2,14.0,0.0,0.0,9408.1294376165,9408.13,7575.0,1833.13,0.0,0.0,0.0,156.33,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
110,12000,12000,12000.0,60,8.18,244.36,4.0,24.0,0.0,0,42000.0,2,3.0,0.0,13.91,0.0,0.0,17.0,0.0,858,1.6,31.0,0.0,0.0,7319.89,7319.89,5390.96,1928.93,0.0,0.0,0.0,244.36,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
111,25000,19275,17250.0,60,18.3,492.61,0.0,4.0,5.0,1,150000.0,2,2.0,0.0,18.05,0.0,6.0,12.0,0.0,26875,81.7,38.0,0.0,0.0,21539.0843123294,19276.22,19275.0,2264.08,0.0,0.0,0.0,18100.88,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
112,35000,35000,35000.0,60,22.99,986.47,0.0,3.0,11.0,1,85000.0,1,5.0,0.0,24.75,0.0,4.0,14.0,0.0,30691,76.7,37.0,0.0,0.0,50893.6782639078,50893.68,35000.0,15893.68,0.0,0.0,0.0,25133.71,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
113,5000,5000,5000.0,36,9.44,160.03,4.0,24.0,2.0,0,39000.0,0,4.0,2.0,16.62,0.0,0.0,9.0,0.0,2487,99.5,19.0,3075.79,3075.79,2407.83,2407.83,1924.21,483.62,0.0,0.0,0.0,160.03,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
114,20500,12800,12775.0,36,6.91,394.71,5.0,25.0,6.0,1,54500.0,1,5.0,4.0,21.58,0.0,2.0,9.0,0.0,45637,79.9,28.0,0.0,0.0,13507.3322594202,13480.95,12800.0,707.33,0.0,0.0,0.0,9561.64,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
115,12000,8750,8225.0,36,6.54,268.34,5.0,26.0,3.0,1,56000.0,1,5.0,8.0,12.04,0.0,0.0,8.0,0.0,3791,12.8,31.0,0.0,0.0,9172.005784904599,8621.69,8750.0,422.01,0.0,0.0,0.0,6765.84,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
116,20000,16150,16075.0,60,8.9,334.47,5.0,25.0,7.0,1,180000.0,2,5.0,3.0,19.29,0.0,2.0,21.0,0.0,26408,37.0,39.0,0.0,0.0,19396.349980858202,19306.27,16150.0,3246.35,0.0,0.0,0.0,7689.9,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
117,9000,9000,9000.0,36,6.03,273.92,5.0,29.0,11.0,1,72000.0,0,5.0,3.0,8.06,0.0,0.0,8.0,0.0,4184,13.4,17.0,0.0,0.0,9814.5818403799,9814.58,9000.0,814.58,0.0,0.0,0.0,175.22,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
118,16000,16000,16000.0,36,10.91,523.14,4.0,21.0,9.0,1,125899.0,0,4.0,3.0,30.21,0.0,0.0,29.0,0.0,40475,52.9,84.0,10391.77,10391.77,7394.13,7394.13,5608.23,1759.74,26.16,0.0,0.0,523.14,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
119,14000,14000,14000.0,60,16.14,341.5,3.0,16.0,11.0,1,66000.0,0,4.0,0.0,12.53,0.0,3.0,13.0,0.0,17908,54.1,34.0,13049.33,13049.33,2023.89,2023.89,950.67,1073.22,0.0,0.0,0.0,341.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
120,15000,15000,15000.0,36,9.49,480.43,4.0,23.0,7.0,1,69000.0,2,5.0,2.0,13.37,1.0,0.0,8.0,1.0,13027,68.6,20.0,0.0,0.0,16849.2554908571,16849.26,15000.0,1849.26,0.0,0.0,0.0,7729.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
121,20000,15525,15227.58167568044,60,9.62,326.97,4.0,22.0,11.0,2,158000.0,1,5.0,0.0,9.9,0.0,0.0,7.0,0.0,89204,77.6,12.0,0.0,0.0,19486.5600158538,19050.26,15525.0,3961.56,0.0,0.0,0.0,3492.97,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
122,21475,21475,21475.0,36,13.35,727.21,3.0,18.0,11.0,0,82000.0,1,5.0,0.0,32.61,0.0,0.0,9.0,0.0,12298,50.0,18.0,0.0,0.0,26179.2618725263,26179.26,21475.0,4704.26,0.0,0.0,0.0,726.91,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
123,16000,16000,16000.0,36,16.99,570.37,2.0,14.0,3.0,0,45000.0,1,4.0,0.0,10.88,0.0,1.0,11.0,0.0,7757,29.7,13.0,4887.4,4887.4,14688.31,14688.31,11112.6,3575.71,0.0,0.0,0.0,570.37,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
124,12000,12000,12000.0,36,10.15,388.06,4.0,23.0,9.0,1,75300.0,1,5.0,0.0,27.59,0.0,0.0,15.0,0.0,24297,65.3,40.0,0.0,0.0,13421.640000969099,13421.64,12000.0,1421.64,0.0,0.0,0.0,7212.68,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
125,30000,21175,19866.103323308504,60,10.99,460.3,4.0,22.0,4.0,1,64000.0,1,5.0,5.0,1.59,0.0,0.0,6.0,0.0,2704,14.6,22.0,0.0,0.0,25238.8968996784,23108.66,21175.0,4063.9,0.0,0.0,0.0,14213.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
126,12000,10150,10150.0,36,8.49,320.37,5.0,25.0,3.0,1,85920.0,1,5.0,3.0,23.72,0.0,0.0,9.0,0.0,22483,60.8,23.0,0.0,0.0,10674.5535711433,10674.55,10150.0,524.55,0.0,0.0,0.0,8442.99,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
127,20000,20000,20000.0,60,8.19,407.35,5.0,26.0,11.0,1,60000.0,0,4.0,2.0,10.88,0.0,0.0,10.0,0.0,19186,36.7,23.0,19181.89,19181.89,1203.85,1203.85,818.11,385.74,0.0,0.0,0.0,407.35,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
128,25000,15175,14385.854577402324,60,13.11,346.14,3.0,18.0,11.0,0,85000.0,1,5.0,0.0,14.44,0.0,0.0,13.0,0.0,40982,57.4,40.0,0.0,0.0,20444.9829108183,19070.96,15175.0,5269.98,0.0,0.0,0.0,4526.59,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
129,1500,1500,1500.0,36,8.24,47.18,4.0,24.0,11.0,0,37000.0,2,5.0,8.0,13.14,1.0,0.0,10.0,0.0,5287,55.1,27.0,0.0,0.0,1608.901202382,1608.9,1500.0,108.9,0.0,0.0,0.0,602.02,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
130,40000,40000,40000.0,60,10.42,858.18,4.0,22.0,0.0,0,110000.0,1,5.0,0.0,9.63,0.0,1.0,24.0,0.0,26984,11.5,49.0,0.0,0.0,45407.6860880731,45407.69,40000.0,5407.69,0.0,0.0,0.0,661.03,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
131,20000,3050,2925.0,36,6.91,94.05,5.0,25.0,5.0,1,90000.0,1,5.0,2.0,15.4,0.0,0.0,16.0,0.0,40992,57.9,44.0,0.0,0.0,3385.8926192852,3247.13,3050.0,335.89,0.0,0.0,0.0,97.69,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
132,6000,5500,0.0,36,9.7,176.7,4.0,24.0,11.0,0,39996.0,0,5.0,13.0,0.51,1.0,0.0,2.0,0.0,38,1.3,3.0,0.0,0.0,6036.176729112199,0.0,5500.0,536.18,0.0,0.0,0.0,149.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
133,22000,15400,15375.0,36,6.91,474.88,5.0,25.0,8.0,1,91560.0,1,5.0,0.0,18.28,0.0,4.0,15.0,0.0,4893,12.7,43.0,0.0,0.0,17039.2131476253,17011.55,15400.0,1639.21,0.0,0.0,0.0,3272.09,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
134,16000,16000,16000.0,36,18.94,586.02,2.0,13.0,1.0,1,147201.0,1,4.0,0.0,38.2,0.0,1.0,17.0,0.0,29851,52.6,28.0,14279.09,14279.09,2913.26,2913.26,1720.91,1192.35,0.0,0.0,0.0,586.02,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
135,12000,5400,0.0,36,12.22,179.93,3.0,16.0,0.0,0,60000.0,0,5.0,2.496101364522417,18.08,0.0,1.0,19.0,0.0,26013,37.0,25.0,0.0,0.0,5754.12,0.0,5400.0,354.12,0.0,0.0,0.0,1009.61,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
136,30000,30000,30000.0,36,10.56,975.93,4.0,22.0,0.0,1,62000.0,2,4.0,0.0,28.59,0.0,0.0,15.0,0.0,20782,56.0,29.0,23362.4,23362.4,8748.17,8748.17,6637.6,2110.57,0.0,0.0,0.0,975.93,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
137,22750,9800,9160.469452119523,36,6.17,298.9,5.0,27.0,3.0,1,32004.0,1,5.0,13.0,4.24,0.0,2.0,7.0,0.0,17546,36.0,25.0,0.0,0.0,10760.6739176476,10004.32,9800.0,960.67,0.0,0.0,0.0,306.01,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
138,8000,8000,8000.0,36,17.97,289.1,2.0,14.0,2.0,1,44000.0,2,4.0,13.0,23.95,3.0,0.0,11.0,0.0,23655,81.9,15.0,7484.46,7484.46,851.33,851.33,515.54,335.79,0.0,0.0,0.0,289.1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
139,4100,4100,4100.0,36,6.08,124.88,5.0,28.0,3.0,1,100000.0,0,4.0,13.0,9.7,0.0,0.0,8.0,1.0,133,0.8,17.0,2593.52,2593.52,1746.94,1746.94,1506.48,240.46,0.0,0.0,0.0,124.88,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
140,40000,40000,40000.0,60,15.05,952.65,3.0,16.0,11.0,0,80000.0,1,4.0,0.0,12.83,0.0,0.0,2.0,0.0,29798,96.1,5.0,34198.84,34198.84,11398.36,11398.36,5801.16,5597.2,0.0,0.0,0.0,952.65,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
141,13500,13500,13250.0,36,12.12,449.17,4.0,22.0,6.0,0,70000.0,0,5.0,2.0,20.44,0.0,0.0,9.0,0.0,12171,75.1,12.0,0.0,0.0,16170.0100232216,15870.57,13500.0,2670.01,0.0,0.0,0.0,459.82,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
142,20000,20000,20000.0,36,11.44,658.95,4.0,21.0,7.0,1,63000.0,1,4.0,0.0,14.97,4.0,3.0,29.0,0.0,20210,36.0,50.0,8020.92,8020.92,15143.14,15143.14,11979.08,3164.06,0.0,0.0,0.0,658.95,0.0,1,0,1.0,0.0,105.0,0.0,0.0,0,0,0,1
143,31175,31175,31175.0,60,13.98,725.07,3.0,17.0,11.0,1,185000.0,1,3.0,0.0,19.3,1.0,1.0,28.0,0.0,31627,50.8,60.0,0.0,0.0,25749.6,25749.6,14455.1,9529.09,36.25,1729.16,311.2488000033,725.07,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
144,35000,31750,31700.0,60,17.49,797.46,2.0,10.0,11.0,1,65000.0,1,5.0,2.0,17.76,0.0,2.0,7.0,0.0,32506,66.2,27.0,0.0,0.0,47847.4700386475,47772.12,31750.0,16097.47,0.0,0.0,0.0,797.33,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
145,16000,12150,11089.438555059693,36,7.88,380.07,5.0,25.0,4.0,0,62000.0,0,5.0,0.0,10.26,0.0,0.0,11.0,0.0,4527,13.5,16.0,0.0,0.0,13679.9904354483,12450.4,12150.0,1529.99,0.0,0.0,0.0,774.56,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
146,29000,22625,20415.369758548728,60,11.49,497.47,4.0,21.0,6.0,1,73000.0,1,5.0,0.0,20.78,0.0,0.0,17.0,0.0,8615,10.9,55.0,0.0,0.0,25753.5922825656,22326.14,22625.0,3128.59,0.0,0.0,0.0,18312.29,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
147,28000,22075,21865.045696722296,60,11.49,485.38,4.0,21.0,7.0,1,91000.0,1,5.0,0.0,10.87,0.0,1.0,9.0,0.0,23715,35.8,26.0,0.0,0.0,29122.4799640473,28781.78,22075.0,7047.48,0.0,0.0,0.0,485.06,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
148,4000,4000,4000.0,36,13.33,135.42,3.0,17.0,11.0,1,62000.0,2,5.0,0.0,36.22,0.0,1.0,12.0,1.0,11435,95.3,48.0,0.0,0.0,4769.3388424852,4769.34,4000.0,769.34,0.0,0.0,0.0,1657.64,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
149,17000,17000,17000.0,36,6.72,522.74,5.0,27.0,3.0,0,55000.0,0,4.0,0.0,14.09,0.0,0.0,10.0,0.0,3897,11.1,26.0,11251.33,11251.33,6819.52,6819.52,5748.67,1070.85,0.0,0.0,0.0,522.74,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
150,28000,11800,11775.0,60,19.91,312.04,1.0,6.0,11.0,0,52000.0,1,3.0,0.0,20.7,0.0,0.0,10.0,0.0,29178,87.6,16.0,0.0,0.0,12181.32,12155.52,4281.54,4759.37,0.0,3140.41,563.7887999982,312.04,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
151,14000,14000,14000.0,36,14.33,480.74,3.0,19.0,2.0,0,40000.0,1,3.0,2.0,21.6,0.0,1.0,7.0,0.0,6537,96.1,15.0,0.0,0.0,6306.7199999999975,6306.72,3305.83,1496.17,0.0,1504.72,14.993199998900002,480.74,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
152,30800,20450,20175.0,60,10.99,444.54,4.0,22.0,3.0,0,70000.0,1,3.0,2.0,23.09,0.0,0.0,13.0,0.0,33558,35.7,33.0,0.0,0.0,2667.239999999993,2631.37,1576.98,1086.36,0.0,3.9,0.0,444.54,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
153,25000,19375,19122.600937148727,36,9.99,625.09,4.0,21.0,4.0,0,60000.0,1,5.0,0.0,14.74,0.0,1.0,16.0,0.0,12818,23.5,33.0,0.0,0.0,21417.1844369432,21137.61,19375.0,2042.18,0.0,0.0,0.0,5612.99,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
154,25000,24625,24375.0,60,13.35,564.72,3.0,16.0,11.0,1,144996.0,1,5.0,3.0,11.65,0.0,0.0,8.0,0.0,10334,56.9,31.0,0.0,0.0,25962.064542135297,25698.49,24625.0,1337.06,0.0,0.0,0.0,23707.69,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
155,5000,2750,445.811780777603,36,12.54,92.06,3.0,15.0,0.0,0,54996.0,0,5.0,13.0,22.13,0.0,2.0,6.0,0.0,18392,87.6,7.0,0.0,0.0,3313.7417807776,459.88,2750.0,563.74,0.0,0.0,0.0,91.64,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
156,20000,20000,20000.0,60,13.99,465.27,3.0,17.0,11.0,1,80000.0,2,5.0,0.0,13.74,0.0,0.0,8.0,0.0,15899,70.3,13.0,0.0,0.0,23984.3938276039,23984.39,20000.0,3984.39,0.0,0.0,0.0,15625.07,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
157,25000,17300,15950.0,60,13.72,400.04,3.0,15.0,5.0,0,108000.0,1,3.0,13.0,20.52,0.0,0.0,13.0,0.0,29238,46.0,25.0,0.0,0.0,1200.12,1106.22,611.71,584.54,0.0,3.87,0.0,400.04,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
158,10000,10000,10000.0,36,12.62,335.12,3.0,19.0,3.0,1,54000.0,2,1.0,0.0,26.04,1.0,1.0,13.0,0.0,8212,65.7,37.0,5668.83,5668.83,5746.35,5746.35,4331.17,1415.18,0.0,0.0,0.0,335.12,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
159,9000,7475,7475.0,36,5.99,227.38,5.0,28.0,7.0,1,65004.0,2,5.0,0.0,4.69,1.0,0.0,8.0,0.0,5979,11.9,27.0,0.0,0.0,8185.2912062693,8185.29,7475.0,710.29,0.0,0.0,0.0,231.18,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
160,25000,22375,22350.0,60,12.99,508.99,3.0,19.0,0.0,0,77500.0,1,5.0,0.0,15.64,0.0,0.0,12.0,0.0,11183,50.4,31.0,0.0,0.0,26453.4129135223,26423.86,22375.0,4078.41,0.0,0.0,0.0,17322.48,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
161,7500,7500,7500.0,36,13.33,253.9,3.0,17.0,11.0,0,35000.0,2,3.0,2.0,36.93,0.0,0.0,10.0,0.0,10816,72.1,16.0,0.0,0.0,4060.64,4060.64,2568.57,980.48,0.0,511.59,92.0862,253.9,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
