id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,20000,13900,13900.0, 36 months,15.81,487.38,C,C4,Ron Marhofer Auto,2 years,MORTGAGE,40000.0,Verified,Jul-2012,Fully Paid,n,,"  Borrower added on 06/15/12 > I am requesting a debt consolidation loan for my credit cards. Even though I am in good standing and always have been, I feel that it would be beneficial to just make one monthly payment instead of several. I have a stable career with great growth potential. I am looking forward to a fresh start!<br><br> Borrower added on 06/15/12 > Tell your story. What is your loan for?<br><br>  Borrower added on 06/16/12 > I am now paying credit cards with interest rates of more than 25%. My total monthly minimum payments are about 200 dollars more than this loan. It would take me triple the time to pay them all off. Unforeseen circumstances got me into this position. My goal is to be debt free in 3 years or less.<br>",debt_consolidation,My Fresh Start,443xx,OH,18.18,1.0,May-2001,1.0,17.0,,15.0,0.0,13141,64.2,28.0,f,0.0,0.0,17144.9969119317,17145.0,13900.0,3245.0,0.0,0.0,0.0,Aug-2014,5461.66,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,5.0,,5302.0,64.9,0.0,0.0,,,,,3.0,20.0,,1.0,34.0,,,,8.0,,,,,,15.0,,,,,,37.5,0.0,0.0,,17536.0,15100.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,26000,16275,16275.0, 36 months,13.99,556.17,C,C1,Perimeterwatch Technologies,5 years,RENT,85000.0,Verified,Jul-2012,Fully Paid,n,,  Borrower added on 06/15/12 > Need assistance to pay off items from wedding.<br>,debt_consolidation, Loan,114xx,NY,16.52,0.0,Mar-1999,0.0,,,15.0,0.0,29028,66.9,32.0,f,0.0,0.0,16465.78,16465.78,16275.0,190.78,0.0,0.0,0.0,Aug-2012,16466.1,,Sep-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,11543.0,71.5,0.0,0.0,,,,,0.0,10.0,,19.0,,,,,12.0,,,,,,15.0,,,,,,50.0,0.0,0.0,,36965.0,40571.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13950,11825,11825.0, 36 months,8.9,375.49,A,A5,Columbus Connection,3 years,MORTGAGE,28000.0,Verified,Jul-2012,Fully Paid,n,,  Borrower added on 06/15/12 > My loan is so I can get out from under my high interest credit card debt.<br>,debt_consolidation,Debt Relief,432xx,OH,34.11,0.0,Jul-2002,0.0,,,9.0,0.0,13973,61.3,14.0,f,0.0,0.0,13517.3099983049,13517.31,11825.0,1692.31,0.0,0.0,0.0,Jul-2015,384.97,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,3.0,,1366.0,89.9,0.0,0.0,,,,,0.0,30.0,,8.0,,,,,4.0,,,,,,9.0,,,,,,75.0,0.0,0.0,,14349.0,13500.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,17475,11100,11100.0, 36 months,13.67,377.6,B,B5,rbs,5 years,MORTGAGE,55000.0,Verified,Jul-2012,Fully Paid,n,,,credit_card,refinance,483xx,MI,23.32,0.0,Oct-1996,1.0,,,13.0,0.0,29763,68.9,32.0,f,0.0,0.0,11350.7827907292,11350.78,11100.0,250.78,0.0,0.0,0.0,Sep-2012,10973.71,,Feb-2015,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,10.0,,4052.0,82.1,0.0,0.0,,,,,3.0,2.0,,3.0,,,,,6.0,,,,,,13.0,,,,,,60.0,0.0,0.0,,38582.0,22700.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22500,14025,14025.0, 36 months,8.9,445.34,A,A5,"Henry Schein, Inc.",10+ years,RENT,185000.0,Not Verified,Jul-2012,Fully Paid,n,,"  Borrower added on 06/14/12 > Thank you for considering my loan.  I am an extremely punctual payer with all of my bills.  I've been a LC borrower before and EVERY payment is on time. I am looking for his loan to begin a collegiate speakers bureau as well as pay down a few high interest credit cards.<br><br>  Borrower added on 06/25/12 > The debt consolidation is for two high interest credit cards and getting them paid off, which should save me approx $80 per month. Thanks!<br>",debt_consolidation,Debt Consolidation & Business Start Up,921xx,CA,11.16,0.0,Jan-2000,1.0,,,10.0,0.0,10839,40.7,33.0,f,0.0,0.0,15941.730929447205,15941.73,14025.0,1916.73,0.0,0.0,0.0,Dec-2014,3476.1,,Nov-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,3.0,,10761.0,35.2,0.0,0.0,,,,,0.0,34.0,,1.0,,,,,4.0,,,,,,10.0,,,,,,0.0,0.0,0.0,,54290.0,16600.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,18850,18575.0, 36 months,12.12,627.18,B,B3,Los Angeles County Child Support Service,10+ years,MORTGAGE,85000.0,Verified,Jul-2012,Fully Paid,n,,  Borrower added on 06/14/12 > Pay off debts and have to make one monthly payment and save interest.<br>,debt_consolidation,clearance debt,903xx,CA,13.27,0.0,Jul-1995,0.0,,,14.0,0.0,36459,73.1,33.0,f,0.0,0.0,21766.442189824906,21448.89,18850.0,2916.44,0.0,0.0,0.0,Mar-2014,9857.13,,Jul-2015,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,7427.0,82.3,0.0,0.0,,,,,9.0,86.0,,12.0,,,,,,,,,,,,,,,,,50.0,0.0,0.0,,36459.0,41900.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25600,16225,16225.0, 36 months,21.97,619.39,E,E5,The Corbin Company,2 years,RENT,88000.0,Verified,Jul-2012,Fully Paid,n,,"  Borrower added on 06/14/12 > My loan is for wedding expenses for a venue, reception as well as a nice honey moon. I want this event to be special for my future wife not having the stresses of finances.<br>",wedding,Wedding Plans,207xx,MD,22.02,0.0,Mar-2003,2.0,52.0,,9.0,0.0,8707,87.9,15.0,f,0.0,0.0,22170.689946488797,22170.69,16225.0,5945.69,0.0,0.0,0.0,Feb-2015,3603.61,,Nov-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,3.0,,1193.0,87.9,0.0,0.0,,,,,0.0,43.0,,1.0,,,,,4.0,,,,,,9.0,,,,,,75.0,0.0,0.0,,60832.0,9900.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,10375,10375.0, 36 months,13.99,354.55,C,C1,Jamba Juice,4 years,RENT,50000.0,Source Verified,Jul-2012,Fully Paid,n,,  Borrower added on 06/14/12 > To pay off all standing debt on credit cards and finance a move with new furniture. Hence a Continuation to a new beginning.<br><br>  Borrower added on 06/19/12 > I want to be able to consolidate any debt I have into one bill every month to track and have only one interest rate instead of different fluctuating ones.<br><br> Borrower added on 06/19/12 > I want to be able to consolidate any debt I have into one bill every month to track and have only one interest rate instead of different fluctuating ones.<br><br>  Borrower added on 06/23/12 > I'm an honest hard working human being making a move with the company I work for. While also trying to move into a new location at the same time. This loan is to get me there and to be able to pay all my debt and have a stronger hold on my already strong financial report.<br>,debt_consolidation,A new beginning to a continuation,103xx,NY,17.04,0.0,Oct-2007,2.0,,,8.0,0.0,7828,62.1,9.0,f,0.0,0.0,12457.902615655901,12457.9,10375.0,2082.9,0.0,0.0,0.0,Jul-2014,4314.67,,Aug-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,1975.0,78.3,0.0,0.0,,,,,0.0,45.0,,0.0,,,,,4.0,,,,,,8.0,,,,,,75.0,0.0,0.0,,25738.0,9100.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14125,13575,13550.0, 36 months,13.99,463.9,C,C1,Penn tool,10+ years,MORTGAGE,84000.0,Not Verified,Jul-2012,Fully Paid,n,,  Borrower added on 06/15/12 > Our family would like to move to the country next summer. So our goal for the next year is to pay down as much debt as we can.<br><br>  Borrower added on 06/26/12 > This loan is important. I can save a couple hundred a month by consolidating credit cards.<br>,debt_consolidation,Debt consolidation,445xx,OH,16.06,0.0,Dec-1989,1.0,,,21.0,0.0,14300,76.1,32.0,f,0.0,0.0,16700.1999912522,16669.44,13575.0,3125.2,0.0,0.0,0.0,Jul-2015,481.8,,Jun-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,7.0,,998.0,88.1,0.0,0.0,,,,,2.0,10.0,,2.0,,,,,7.0,,,,,,21.0,,,,,,66.7,0.0,0.0,,19347.0,8400.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,14800,14750.0, 60 months,21.97,408.51,E,E5,Penske Logistics,10+ years,RENT,89000.0,Verified,Jul-2012,Charged Off,n,,"  Borrower added on 06/18/12 > Debt consolidation.  Unfortunately had serious medical bills within the family, still trying to catch up.  Had to sue credit cards too often.<br>",debt_consolidation,Debt consolidation,070xx,NJ,14.28,0.0,Mar-2000,0.0,78.0,,10.0,0.0,17978,79.6,21.0,f,0.0,0.0,4450.969999999997,4435.93,1332.46,2343.86,0.0,774.65,7.11,Apr-2013,408.51,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,4.0,,3888.0,81.7,0.0,0.0,,,,,0.0,10.0,,,78.0,,,,6.0,,,,,,10.0,,,,,,50.0,0.0,0.0,,35911.0,21200.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,15725,15475.0, 60 months,23.13,444.48,F,F3,United Health Group,9 years,MORTGAGE,80000.0,Source Verified,Jul-2012,Fully Paid,n,,  Borrower added on 06/14/12 > We just recently had a new baby and we are feeling the pinch with this economy. We would like to get out of debt within the next 5 years so that we can help our new boy with future college expenses. We greatly appreciate this opportunity.<br>,debt_consolidation,Debt consolidation,337xx,FL,20.09,0.0,Feb-2002,0.0,,,16.0,0.0,19165,91.3,41.0,f,0.0,0.0,24629.409950135592,24237.85,15725.0,8904.41,0.0,0.0,0.0,Jul-2015,9087.04,,Dec-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,8.0,,550.0,96.2,0.0,0.0,,,,,3.0,11.0,,14.0,,,,,5.0,,,,,,16.0,,,,,,60.0,0.0,0.0,,50847.0,14500.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,26500,18000,18000.0, 36 months,8.9,571.56,A,A5,River Twice Capital,2 years,MORTGAGE,175000.0,Source Verified,Jul-2012,Fully Paid,n,,"  Borrower added on 06/14/12 > I am planning on taking a loan to increase marketing and grow my business. I have a high credit score, and while I do carry debt, I have never been late on any kind of payment, ever.<br>",small_business,Business Loan,076xx,NJ,20.22,0.0,Aug-1996,0.0,,,8.0,0.0,38808,63.3,14.0,f,0.0,0.0,20576.080003089504,20576.08,18000.0,2576.08,0.0,0.0,0.0,Jul-2015,576.62,,Jan-2015,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,4690.0,37.5,0.0,0.0,,,,,1.0,174.0,,17.0,,,,,1.0,,,,,,8.0,,,,,,0.0,0.0,0.0,,95814.0,7500.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,16075,16025.0, 36 months,10.74,524.3,B,B2,City of Southlake,8 years,OWN,108000.0,Verified,Jul-2012,Fully Paid,n,,"  Borrower added on 06/14/12 > This loan will be used to  pay off current credit card debt obtained during my time pursuing my masters degree, so that I could support my young family at the time.   I have no accounts delinquent and have never fell into the red with any of my creditors.<br><br> Borrower added on 06/15/12 > This loan will be used to consolidate debt I obtained during my time pursuing my masters degree, so that I could support my young family. I'm a good candidate for this loan because I am able to currently pay my debts, but I'd like to do so in a more efficient manner.<br>",debt_consolidation,High Interest Debt Consolidation,761xx,TX,30.34,0.0,Aug-2000,0.0,34.0,,16.0,0.0,16150,41.0,30.0,f,0.0,0.0,18196.552985573602,18139.95,16075.0,2121.55,0.0,0.0,0.0,Feb-2014,8772.91,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,19744.0,45.0,0.0,0.0,,,,,2.0,45.0,,21.0,34.0,,,,7.0,,,,,,16.0,,,,,,14.3,0.0,0.0,,97155.0,35894.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,22575,22500.0, 60 months,21.48,616.85,E,E4,Kitchell Construction Management,9 years,MORTGAGE,87295.0,Verified,Jul-2012,Charged Off,n,,"  Borrower added on 06/17/12 > I want to upgrade my house, put in some landscaping, upgrade kitchen, put in back porch. Thank you for all your help.<br>",home_improvement,Home improvement,957xx,CA,13.69,0.0,Jan-1993,2.0,42.0,,6.0,0.0,75146,32.6,17.0,f,0.0,0.0,2507.08,2498.76,428.79,803.39,0.0,1274.9,12.16,Sep-2012,616.85,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,4.0,,10654.0,32.6,0.0,0.0,,,,,1.0,5.0,,5.0,,,,,3.0,,,,,,6.0,,,,,,0.0,0.0,0.0,,100906.0,15800.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,22675,22675.0, 60 months,22.78,636.36,F,F2,oberthur card system,10+ years,RENT,95000.0,Source Verified,Jun-2012,Fully Paid,n,,  Borrower added on 06/11/12 > to pay off all debits and have only one payment<br><br>  Borrower added on 06/13/12 > to pay off all debits and take grandchildren to disney<br>,debt_consolidation,free from cards,193xx,PA,17.92,0.0,Dec-1998,2.0,,,15.0,0.0,14629,73.1,33.0,f,0.0,0.0,38181.171020753,38181.17,22675.0,15506.17,0.0,0.0,0.0,Jul-2017,635.93,,Jun-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,8.0,,5140.0,52.4,0.0,0.0,,,,,0.0,3.0,,0.0,,,,,9.0,,,,,,15.0,,,,,,33.3,0.0,0.0,,39715.0,10800.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,13475,13475.0, 36 months,8.9,427.88,A,A5,Florida medical clinic,2 years,MORTGAGE,240000.0,Source Verified,Jul-2012,Fully Paid,n,,,major_purchase,Major purchase,337xx,FL,14.64,0.0,Jan-2005,1.0,,,16.0,0.0,19120,34.0,30.0,f,0.0,0.0,15362.3700024521,15362.37,13475.0,1887.37,0.0,0.0,0.0,Feb-2015,2530.8,,Nov-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,6.0,,18486.0,50.0,0.0,0.0,,,,,1.0,30.0,,1.0,,,,,6.0,,,,,,16.0,,,,,,16.7,0.0,0.0,,96521.0,37000.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,11850,11850.0, 60 months,21.48,323.8,E,E4,Hannibal Regional Hospital,2 years,MORTGAGE,36000.0,Verified,Jul-2012,Fully Paid,n,,  Borrower added on 06/11/12 > We are trying to consolidate some of our debt so that we can get it paid off faster.<br><br> Borrower added on 06/11/12 > Tell your story. What is your loan for?<br>,debt_consolidation,Debt consolidation,634xx,MO,25.27,0.0,Dec-2006,1.0,,,9.0,0.0,13910,74.4,20.0,f,0.0,0.0,19417.0419505502,19417.04,11850.0,7567.04,0.0,0.0,0.0,Jul-2017,312.84,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,7.0,,66.0,99.1,0.0,0.0,,,,,0.0,46.0,,0.0,,,,,2.0,,,,,,9.0,,,,,,100.0,0.0,0.0,,38383.0,7300.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,21825,21825.0, 60 months,22.45,608.39,F,F1,"FD Software Enterprises, LLC",2 years,RENT,90000.0,Verified,Jul-2012,Fully Paid,n,,  Borrower added on 06/11/12 > I have three credit cards I want to consolidate (abt $1000 a month) and dental work (just under $6000) to take care of.<br>,debt_consolidation,Debt Consolidation,186xx,PA,22.75,1.0,Dec-1991,0.0,9.0,,9.0,0.0,12407,47.5,33.0,f,0.0,0.0,29193.4057130508,29193.41,21825.0,7368.41,0.0,0.0,0.0,Mar-2014,17641.12,,Mar-2014,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,6193.0,66.7,0.0,0.0,,,,,2.0,22.0,,17.0,9.0,,,,3.0,,,,,,9.0,,,,,,66.7,0.0,0.0,,116973.0,18600.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,31500,20300,20300.0, 60 months,23.26,575.31,F,F4,FedEx Freight,10+ years,MORTGAGE,94000.0,Verified,Jul-2012,Charged Off,n,,"  Borrower added on 06/13/12 > This loan will be for consolidating credit cards, and loans, enabling me to become debt free sooner. I have been with my employer for over 14 years and my job is very stable.<br>",debt_consolidation,Debt consolidation,677xx,KS,22.2,0.0,May-1996,1.0,,,19.0,0.0,13276,92.2,41.0,f,0.0,0.0,5177.789999999999,5177.79,1764.2,3398.83,0.0,14.76,0.0,Apr-2013,575.31,,Apr-2013,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,6.0,,249.0,98.1,0.0,0.0,,,,,3.0,6.0,,2.0,,,,,9.0,,,,,,19.0,,,,,,100.0,0.0,0.0,,59143.0,13300.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,10950,8450.0, 60 months,15.27,262.06,C,C4,portsmouth naval shipyard,10+ years,RENT,65000.0,Source Verified,Jan-2012,Charged Off,n,,"  Borrower added on 12/20/11 > This loan is to payoff all my credit cards to a zero balance so i have just one payment every month.would be well appreciated if someone would help me out.<br><br>  Borrower added on 12/22/11 > this loan will cut my monthly payment and my annual percentage rate . right now i pay from 21% to 30% with monthly payments around 600.<br><br>  Borrower added on 12/24/11 > i want to wish you all a merry christmas and a happy new year and hoping for a more comfortable, financially wise, new year.<br><br> Borrower added on 12/26/11 > i always try to pay more than the minimum each month and always on time. my monthly payments right now are 600 dollars minimum, monthly.i see time is dwindling down if you have any questions i would be more than happy to answer all questions you may have.<br><br> Borrower added on 12/27/11 > time is running out. if investors have any questions, ask and i will answer all.  i pay all my bills on time and try to pay more than the minimum<br><br>  Borrower added on 12/28/11 > im not sure why investors are afraid of funding this loan, but i assure you it is in good hands...  any questions?<br>",debt_consolidation,my payoff my bills loan,038xx,NH,22.14,0.0,Oct-1991,1.0,64.0,,12.0,0.0,9174,55.8,27.0,f,0.0,0.0,9917.74,7646.46,2351.38,3003.6,0.0,4562.76,777.1695999828,Feb-2014,152.34,,Aug-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Nov-2014,COMPLETE,Aug-2014,4412.72,51.0,0.0
,,22000,13475,10595.189631754145, 60 months,12.69,304.47,B,B5,University of Arizona Medical Center,6 years,MORTGAGE,95000.0,Verified,Jan-2012,Fully Paid,n,,,debt_consolidation,Consolidation,857xx,AZ,11.72,0.0,Dec-1995,0.0,34.0,,9.0,0.0,16883,66.9,39.0,f,0.0,0.0,17928.6500164735,14058.66,13475.0,4453.65,0.0,0.0,0.0,Oct-2015,4551.94,,Oct-2015,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,11100,11025.0, 60 months,10.65,239.41,B,B2,,,RENT,36000.0,Verified,Jan-2012,Charged Off,n,,"  Borrower added on 12/19/11 > This is the second loan I have applied for via Lending Club.  I have excellent credit and have never been delinquent or late with a payment.  My initial loan (two years ago) through Lending Club was paid for in full and ahead of schedule.  This particular loan is intended for debt consolidation.<br><br> Borrower added on 12/19/11 > This is the second loan I have applied for with Lending Club.  My initial loan, two years ago, was paid in full and ahead of schedule.  This particular loan is intended for debt consolidation.<br><br> Borrower added on 12/19/11 > This is the second loan I have applied for with Lending Club.  My initial loan processed two years ago and was paid off ahead of schedule.<br><br>  Borrower added on 12/21/11 > Please forgive what is essentially the same message (see above) in a gradually more abbreviated format.  A system glitch, not an operator error :-)<br>",debt_consolidation,Debt Consolidation,064xx,CT,14.7,0.0,Aug-2000,0.0,,,8.0,0.0,5165,15.2,24.0,f,0.0,0.0,2633.51,2615.66,1608.46,1005.47,0.0,19.58,0.0,Dec-2012,239.41,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,10225,10225.0, 60 months,12.69,231.04,B,B5,University of Georgia,10+ years,RENT,320400.0,Source Verified,Jan-2012,Charged Off,n,,  Borrower added on 12/19/11 > This loan will allow me to get free of the burden from credit card debt. At the current rate it will take 15 years to get out of debt without consolidation. I would appreciate your help in allowing me to take my life back.<br>,debt_consolidation,Debt consolidation to get my life back.,302xx,GA,2.28,0.0,Jul-1996,0.0,,,7.0,0.0,15196,61.5,10.0,f,0.0,0.0,4158.72,4158.72,2413.91,1729.33,0.0,15.48,0.0,Jul-2013,231.04,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22000,14100,14075.0, 60 months,21.67,386.79,F,F3,,,MORTGAGE,52000.0,Verified,Jan-2012,Charged Off,n,,"  Borrower added on 12/20/11 > This year has been very difficult for me.  Due to serious medical issues I needed to use my credit cards for help.  My condo is no longer worth what it was so refinancin was out of the question. I pay my bills on time every month without fail. I,m hoping the new year will be better..<br>",debt_consolidation,loan1,223xx,VA,9.16,0.0,Jan-1999,1.0,,,8.0,0.0,15551,93.7,15.0,f,0.0,0.0,10056.54,10038.81,4325.08,5731.46,0.0,0.0,0.0,Apr-2014,27.25,,Mar-2014,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,21625,21575.0, 60 months,12.42,485.64,B,B4,PMG Pennsylvania Corp,7 years,OWN,67000.0,Verified,Jan-2012,Fully Paid,n,,  Borrower added on 12/20/11 > Personal loan<br><br>  Borrower added on 12/22/11 > I have never defaulted on any loans in my past. I have a stable job. I'm looking to pay down CC at a lower %. Thank you in advance. You won't go wrong here.<br>,other,Personal Loan,158xx,PA,16.05,0.0,Aug-1991,0.0,,,6.0,0.0,25432,62.1,10.0,f,0.0,0.0,27931.330027751002,27866.75,21625.0,6306.33,0.0,0.0,0.0,Feb-2015,10453.64,,Feb-2015,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,14975,14950.0, 60 months,12.69,338.36,B,B5,General Electric,10+ years,MORTGAGE,110000.0,Verified,Jan-2012,Fully Paid,n,,  Borrower added on 12/20/11 > I have been steadily employed for more than 20 years and have never defaulted on a loan nor missed a payment.<br><br>  Borrower added on 12/27/11 > Thank you for your confidence you will not regret this investment.<br>,debt_consolidation,Debt Consolidation Loan,300xx,GA,24.09,0.0,Aug-1991,0.0,,,12.0,0.0,28369,66.4,19.0,f,0.0,0.0,20076.7800214275,20043.26,14975.0,5101.78,0.0,0.0,0.0,Feb-2016,3835.5,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,22100,22075.0, 60 months,19.03,573.66,E,E2,AT&T,8 years,OWN,70000.0,Verified,Jan-2012,Charged Off,n,,"  Borrower added on 12/19/11 > To pay off in full three credit cards, and a line of credit - BBT LOC and Visa, Wells Fargo Visa, GE/CareCredit Visa.  A consolidation load will provide relief from variable rates and different due dates.<br><br>  Borrower added on 12/28/11 > I really appreciate all who are willing to help me to consolidate my debt and please know that I do not take it lightly.  I look forward to paying back every cent plus interest!<br>",debt_consolidation,Debt Consolidation Loan,223xx,VA,18.84,0.0,May-1998,0.0,,,5.0,0.0,33377,71.8,16.0,f,0.0,0.0,17478.27,17458.71,7755.36,7682.91,0.0,2040.0,20.3631000016,Mar-2014,600.0,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
